work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2022;2;2;47;399491;44;50;32;3
2021;1;3;35;228269;54;0;56;2
2021;3;3;32;6057;20;100;84;4
2022;3;2;45;233835;43;100;45;1
2022;4;1;42;462933;16;50;88;3
2022;1;4;5;309079;14;50;35;4
2020;1;1;40;78183;17;100;39;3
2020;4;4;43;480484;19;0;88;2
2022;2;3;31;545635;54;50;59;4
2020;2;4;43;246800;54;50;12;1
2022;1;1;22;334770;54;100;19;2
2022;3;4;29;406796;12;0;73;1
2022;1;3;8;498312;50;0;52;1
2021;3;3;48;400391;54;100;60;3
2020;3;3;24;567059;43;50;2;4
2021;3;1;7;151745;14;50;35;1
2020;3;2;24;309382;1;0;75;4
2020;4;1;24;201372;55;50;44;1
2021;1;2;49;320646;6;100;68;1
2020;2;1;12;61740;16;100;47;3
2022;3;2;29;488707;17;0;35;3
2022;4;3;10;456445;35;100;98;3
2020;3;4;50;103394;16;100;4;1
2021;4;3;49;47319;1;0;84;4
2021;1;3;45;548300;32;100;58;3
2022;2;1;35;597211;4;0;24;3
2020;1;3;1;513536;50;0;50;4
2022;2;3;21;539685;33;0;76;1
2022;1;3;18;290428;35;50;64;1
2021;2;2;18;352589;4;50;42;1
2021;4;3;15;340086;35;0;23;4
2022;2;3;47;337969;26;0;38;3
2020;3;2;48;208988;6;100;23;2
2022;3;4;48;582794;33;50;73;3
2022;1;3;28;178982;24;0;10;4
2022;3;2;38;228568;23;0;34;2
2020;1;1;47;585373;30;0;10;3
2021;4;4;23;325179;37;100;54;2
2020;2;3;4;536600;15;50;38;4
2022;4;4;16;423983;49;0;60;3
2020;2;1;30;256918;26;100;35;4
2021;3;3;46;507673;35;0;81;4
2021;4;2;5;446693;26;100;99;2
2022;1;4;38;172851;50;0;63;1
2020;4;2;42;85965;10;100;62;2
2021;1;1;4;328550;51;50;71;4
2022;1;1;10;191207;32;0;35;2
2022;3;1;47;126791;35;50;72;3
2020;1;1;1;487177;30;0;7;3
2022;4;4;23;59215;24;50;60;2
2020;3;4;5;40375;49;50;12;3
2022;3;4;45;12815;33;50;75;4
2020;3;3;30;299682;38;0;82;2
2021;4;1;40;133939;11;100;95;1
2021;3;4;3;81473;10;50;49;1
2022;2;2;27;38846;14;0;60;3
2021;2;4;7;20870;46;50;5;1
2021;3;4;7;463772;23;0;74;4
2022;2;3;18;390887;37;100;99;4
2020;3;2;46;428795;23;0;72;2
2020;4;1;46;290848;39;50;87;4
2021;2;2;38;421469;1;50;18;2
2022;2;3;3;452242;42;100;79;2
2020;1;1;1;396573;8;50;39;1
2020;4;1;19;335378;21;0;65;3
2022;1;2;44;408782;37;0;89;1
2022;4;2;13;470742;51;0;36;4
2022;3;1;28;316644;46;100;1;3
2020;3;4;21;484408;21;0;100;4
2020;2;4;9;231361;28;0;95;2
2021;2;3;5;277183;12;0;1;3
2022;3;4;33;596883;15;50;91;4
2022;2;2;31;159275;19;50;27;4
2020;3;3;17;130445;11;50;66;1
2021;3;3;22;585681;15;50;55;3
2020;4;1;27;125890;35;100;28;1
2020;1;3;10;590080;3;0;51;4
2021;1;1;17;236890;9;50;75;4
2021;2;4;2;339276;43;50;37;4
2021;3;4;40;305362;18;0;48;2
2022;3;3;23;305712;12;0;94;2
2020;4;3;13;573876;25;0;77;4
2022;3;1;45;117085;37;0;71;3
2022;1;2;2;264554;17;50;69;3
2020;4;3;20;561262;57;50;14;2
2020;4;1;1;213189;41;0;83;3
2022;1;4;39;118816;19;50;11;2
2020;1;2;46;230287;12;100;88;1
2020;1;2;39;276705;17;50;58;2
2022;2;4;18;194508;43;0;74;2
2020;4;1;33;482727;50;50;57;4
2021;1;3;3;581604;38;100;95;2
2020;2;2;42;80291;12;100;1;2
2020;4;1;29;427536;32;0;14;3
2021;3;4;17;214487;46;0;80;2
2022;2;1;40;335909;6;50;20;2
2020;1;3;7;262930;31;50;55;3
2020;4;2;49;137270;15;100;31;1
2022;4;1;29;177422;37;100;97;3
2020;4;2;37;586153;12;50;2;3
2020;1;1;4;271496;40;0;19;2
2020;3;3;25;478783;12;100;19;4
2021;3;3;27;93479;36;0;14;3
2022;3;3;6;169009;7;50;22;2
2020;3;3;29;397715;25;0;64;2
2020;1;2;21;213168;9;0;15;1
2020;1;3;13;589469;4;0;46;3
2020;3;2;29;48067;28;100;60;4
2022;2;3;43;485615;32;0;34;3
2020;1;2;50;530773;10;0;62;4
2021;2;1;29;23505;6;0;29;2
2022;2;4;23;349666;42;100;83;4
2020;2;4;47;122189;20;50;42;3
2021;1;3;44;462308;30;50;99;2
2021;2;1;33;361981;16;50;22;3
2021;4;2;45;41043;34;100;67;1
2021;1;1;2;456751;32;100;68;3
2021;3;1;23;427664;6;100;18;4
2021;2;1;13;32944;24;0;65;3
2021;1;1;33;91466;27;0;9;2
2022;3;1;44;197922;11;50;34;3
2022;3;4;34;73723;53;0;78;2
2021;2;3;40;414939;6;50;67;1
2020;4;4;12;440174;52;100;92;2
2020;2;1;3;27977;19;100;82;3
2020;2;4;28;433835;44;50;28;4
2021;1;3;40;11963;23;0;80;2
2021;3;3;7;263565;44;0;9;3
2022;3;4;20;247016;49;0;47;3
2021;4;3;39;141197;56;100;90;3
2022;1;3;43;172815;41;0;32;3
2022;3;3;35;243863;6;0;28;4
2021;4;4;15;433598;56;50;94;3
2021;3;3;6;509522;13;50;38;2
2021;2;4;19;371744;35;100;58;2
2020;3;1;11;404320;4;50;5;2
2022;1;4;23;129239;1;100;10;2
2020;1;2;44;248002;38;0;29;1
2020;4;4;27;457957;9;100;32;2
2022;2;1;25;177243;7;0;3;2
2020;3;1;27;126512;52;0;23;3
2022;1;4;13;148138;44;100;51;2
2021;4;1;45;276999;33;0;19;4
2020;1;3;37;2038;9;50;97;2
2020;4;3;3;90045;16;0;19;1
2021;3;4;43;146128;5;50;73;3
2022;2;4;39;64152;39;50;26;3
2021;1;1;45;388125;31;50;30;2
2021;2;3;26;288858;2;100;39;2
2020;3;4;21;522441;14;50;92;3
2022;2;1;1;83226;40;50;11;4
2021;2;4;31;253999;7;100;65;1
2020;2;1;43;563548;3;0;88;2
2020;1;3;49;245707;9;100;66;3
2021;3;2;4;280902;27;50;98;1
2021;3;3;29;377045;12;50;62;1
2022;3;3;31;257190;44;50;31;1
2021;2;2;11;82762;9;50;43;2
2021;1;3;16;226109;10;100;88;2
2022;2;3;2;198900;32;0;87;2
2022;2;2;32;509282;49;0;65;2
2020;3;2;8;242675;30;50;83;2
2021;2;2;4;54536;25;50;55;2
2020;3;4;30;389198;56;100;100;2
2021;3;3;16;596736;40;50;74;3
2022;2;3;17;168567;41;50;87;3
2020;2;4;38;20287;3;50;96;3
2022;2;4;11;553134;32;50;68;3
2021;4;3;16;5979;15;100;20;4
2022;1;1;2;279037;23;100;98;3
2020;4;4;9;22239;11;100;77;1
2021;1;4;22;148760;12;0;13;4
2021;3;4;42;84186;30;0;18;1
2021;4;2;31;423709;45;0;34;3
2022;2;3;5;371526;35;50;54;4
2021;4;2;42;497287;52;0;95;2
2020;3;2;40;63473;20;50;4;3
2022;4;3;6;49433;34;50;49;2
2020;2;2;24;444284;41;50;16;1
2021;4;2;19;381611;54;100;53;2
2021;1;3;34;510891;6;100;53;1
2020;3;1;1;426730;10;0;21;2
2021;2;1;21;440952;23;50;92;2
2021;4;2;5;106414;56;0;80;1
2021;4;1;28;338624;55;0;53;1
2021;2;1;41;66196;19;50;74;3
2021;1;2;7;475583;12;0;42;1
2022;2;3;40;6294;21;0;74;1
2020;2;1;4;37893;7;100;38;3
2021;4;4;18;325241;41;50;49;3
2020;1;2;30;46269;24;100;1;1
2022;1;3;37;429041;39;0;49;3
2021;3;2;45;599614;4;50;33;1
2022;3;3;41;59795;16;0;25;3
2020;4;4;5;258606;47;0;24;3
2021;1;3;11;482159;37;50;30;1
2022;3;2;26;598129;24;100;93;2
2020;1;3;28;577555;26;50;10;1
2020;1;1;46;582885;45;50;84;3
2022;2;1;14;512284;17;0;87;1
2021;2;2;44;356220;24;50;11;3
2020;4;4;38;589445;37;0;46;1
2022;2;4;45;21193;52;100;18;3
2021;1;2;17;239018;13;100;56;4
2020;4;3;28;556207;19;0;55;4
2022;3;1;39;441155;56;50;6;2
2022;1;3;20;152998;54;50;58;2
2020;4;3;42;571197;10;0;2;1
2022;4;4;23;148811;37;50;45;3
2021;3;2;45;361213;46;50;43;1
2022;3;1;44;153877;25;0;71;3
2020;4;3;35;183639;27;50;84;4
2020;2;2;12;496274;54;100;75;4
2022;1;3;38;139530;47;100;57;1
2021;3;2;45;433269;34;0;33;3
2020;1;1;7;573678;51;0;33;1
2022;1;3;19;324666;44;0;36;3
2020;3;1;45;267313;6;100;63;4
2022;4;2;32;208835;57;100;52;2
2022;4;1;11;148624;9;100;71;4
2022;3;3;18;225437;39;100;59;1
2021;4;3;37;377709;38;0;69;3
2020;2;1;39;560867;49;50;91;4
2020;2;4;13;410647;13;100;11;3
2020;4;1;29;244049;35;0;68;3
2021;2;3;27;401929;13;0;78;4
2022;4;3;4;492951;56;100;72;3
2020;1;2;44;445769;56;0;53;4
2020;3;1;4;61276;42;0;5;1
2021;3;3;12;46175;27;0;25;4
2020;3;3;33;529134;27;50;49;1
2020;4;4;23;492328;11;100;94;3
2021;1;3;19;105462;50;50;52;1
2020;2;3;15;312544;17;0;66;3
2022;4;4;33;175612;56;100;12;3
2020;2;4;5;343628;18;50;8;3
2021;4;2;45;146599;10;0;43;1
2022;3;4;40;447672;10;0;65;1
2020;3;1;21;392482;40;100;88;4
2020;3;4;33;75186;53;0;22;2
2020;4;4;35;6231;41;0;1;3
2022;1;2;25;422602;33;100;64;3
2022;2;2;30;358173;36;50;87;2
2022;3;2;12;492315;46;100;100;4
2020;1;3;21;414256;51;100;56;3
2020;1;2;48;291642;8;0;84;2
2022;2;1;4;290664;51;0;56;2
2021;4;1;32;367107;30;0;31;3
2020;2;2;10;42185;55;0;65;2
2021;1;1;12;361315;42;50;30;2
2022;3;2;50;34557;54;100;13;3
2020;3;3;32;406967;40;100;100;2
2022;4;1;38;525477;27;100;65;3
2022;2;3;42;61007;46;50;44;1
2022;3;3;38;594134;31;50;74;2
2021;4;1;34;37930;10;50;86;4
2020;3;1;23;235797;37;100;59;3
2022;4;4;14;124270;51;100;42;4
2020;4;1;30;296515;37;50;90;2
2020;3;3;2;482782;33;50;51;2
2020;1;2;25;459181;47;50;92;3
2022;2;3;18;367662;27;50;30;2
2022;1;1;28;181648;23;0;47;2
2021;1;3;33;225700;27;100;71;3
2021;1;4;14;267191;14;50;100;1
2022;2;3;32;566004;48;50;21;1
2022;3;1;44;157675;38;50;15;1
2020;4;3;2;425215;55;50;21;4
2020;3;1;47;50232;42;50;63;1
2022;1;3;31;338549;49;50;84;3
2022;4;1;47;433032;10;0;56;3
2021;2;1;4;47003;23;100;3;2
2022;3;1;20;12848;27;0;14;3
2020;4;1;35;367925;30;100;32;1
2021;1;1;50;66341;27;0;31;1
2020;3;2;30;532639;45;0;70;3
2022;3;2;35;5290;51;50;63;3
2021;3;4;46;165682;54;0;39;1
2021;3;2;50;296124;18;100;79;2
2020;1;2;19;314798;27;0;29;2
2022;1;4;8;550296;52;0;73;4
2022;1;2;8;230682;47;100;79;3
2021;1;3;44;158394;39;50;39;2
2022;3;4;18;233914;17;0;24;2
2021;4;2;42;31591;9;100;87;2
2022;2;4;17;350869;15;0;31;3
2020;2;1;22;303575;39;0;13;3
2020;2;1;42;480852;40;100;68;3
2021;3;2;19;283066;21;50;80;3
2021;3;4;7;259656;42;100;2;1
2021;2;3;39;23961;44;50;17;1
2020;3;3;22;497303;17;0;54;1
2022;1;1;41;186852;38;0;81;2
2021;2;3;36;229791;13;50;47;3
2021;1;4;24;98311;21;100;19;3
2020;2;2;1;445553;16;0;38;2
2021;1;1;44;583738;23;50;87;1
2022;4;2;38;263132;43;50;8;4
2022;4;3;3;180356;7;0;21;4
2021;2;2;43;337229;44;50;94;3
2020;2;1;6;157984;6;100;73;3
2022;3;2;40;331690;57;0;20;1
2020;2;3;39;344683;33;50;36;3
2020;1;4;38;360649;42;100;3;2
2021;3;4;43;55597;24;50;46;3
2020;4;3;14;73199;37;100;58;2
2021;2;3;30;66848;48;50;78;3
2021;4;1;34;351820;23;100;48;4
2020;3;2;12;390001;54;0;57;4
2021;1;2;2;303293;48;50;68;3
2020;1;2;38;286312;55;50;31;4
2022;1;4;23;441153;51;0;82;1
2020;1;2;20;405728;38;50;82;2
2021;4;2;2;479179;28;50;97;4
2022;3;1;19;374149;49;0;60;3
2021;2;4;4;434407;8;100;93;2
2021;3;3;13;378473;42;50;34;3
2021;1;3;4;591516;40;0;71;3
2022;4;4;24;358785;53;100;25;2
2021;1;2;36;224474;30;100;42;2
2022;4;3;26;180121;33;0;9;2
2022;2;3;44;494092;9;0;4;2
2022;4;3;29;131024;37;0;56;3
2021;3;4;10;546640;18;50;7;4
2020;2;1;19;24851;54;0;65;4
2021;1;2;38;371940;37;50;15;2
2022;1;1;18;413334;47;50;88;1
2020;1;2;33;249588;31;100;47;3
2022;2;1;35;120974;3;0;19;1
2021;1;2;36;545687;57;100;8;4
2021;1;3;49;97384;33;50;59;3
2021;4;4;42;62266;7;100;44;2
2020;2;1;37;301067;37;100;37;2
2021;3;2;50;285107;6;100;61;2
2020;4;2;48;409771;53;50;98;4
2021;4;2;24;85701;51;50;49;2
2022;1;3;24;535706;56;0;20;3
2021;1;3;4;18868;2;0;62;2
2022;1;1;22;473934;12;50;15;2
2022;4;4;34;339851;54;50;42;1
2021;3;1;14;438737;31;100;13;1
2021;1;3;30;587062;52;0;82;2
2020;1;4;36;234802;1;100;77;2
2022;4;2;22;299431;34;100;51;4
2022;3;4;20;155981;5;50;5;1
2020;3;3;41;221223;43;50;42;2
2022;1;4;21;599111;12;50;28;3
2022;4;1;16;144413;30;100;97;4
2021;2;3;42;400454;54;50;68;2
2020;2;2;50;220197;55;0;70;3
2021;1;3;39;195779;28;100;80;1
2022;4;4;35;586362;5;100;44;2
2021;3;3;48;84722;5;0;29;1
2021;1;2;45;104293;54;100;28;1
2021;2;1;36;550963;38;0;95;4
2021;2;3;42;587559;22;50;40;4
2022;2;4;33;497001;32;100;5;1
2022;4;2;24;57608;20;50;14;3
2021;4;2;33;299151;42;0;42;4
2022;2;2;39;84330;16;100;26;4
2022;3;4;32;46214;28;0;10;2
2022;3;4;50;247739;28;50;75;4
2022;2;4;36;8586;4;50;42;2
2020;4;4;1;247573;7;0;24;4
2022;2;2;37;385832;6;50;20;4
2021;3;3;43;246851;54;0;66;3
2022;2;3;6;498168;12;100;72;3
2020;3;4;1;429882;27;50;8;1
2020;2;1;41;380922;5;0;19;4
2021;2;2;29;3655;53;0;19;4
2022;4;4;1;319430;32;50;63;2
2020;3;1;43;377542;44;0;10;3
2022;4;1;23;319407;52;0;76;1
2021;4;4;39;560090;40;100;14;1
2022;1;4;30;480719;38;100;20;4
2022;1;4;44;67054;22;0;63;3
2020;2;4;4;299529;52;50;87;3
2022;4;2;34;385157;20;0;32;1
2021;3;3;17;374693;57;0;1;1
2021;4;3;30;580956;10;50;43;4
2020;4;2;21;94223;23;50;22;4
2021;3;2;23;522958;55;50;57;2
2020;4;1;21;205806;10;100;19;3
2021;4;2;20;465487;43;50;99;3
2022;2;2;10;508870;38;100;91;2
2022;2;3;19;379795;6;0;99;1
2022;1;1;30;9281;35;50;30;1
2021;4;2;19;131389;2;50;31;3
2022;4;2;38;520859;54;50;55;1
2020;4;4;42;421077;43;50;69;3
2022;2;1;27;347913;39;0;94;4
2021;3;4;16;130392;6;0;38;4
2022;2;3;22;298541;31;100;42;3
2022;1;1;23;430367;31;100;32;4
2022;2;2;29;412805;38;0;4;3
2020;2;4;3;303823;23;0;45;4
2022;3;2;38;508622;13;50;45;1
2021;2;2;21;235980;9;0;92;3
2022;4;3;42;103371;6;0;18;3
2021;1;4;39;157424;30;0;43;1
2021;4;1;10;421387;6;100;35;3
2021;4;1;31;448617;35;50;52;1
2022;2;1;15;165366;32;100;81;2
2021;1;2;8;32017;21;0;50;4
2021;2;4;12;45491;39;0;28;1
2021;4;2;48;594488;42;50;66;2
2020;1;3;23;302422;3;50;82;4
2022;3;4;16;217709;22;50;60;3
2022;1;2;35;124564;5;100;18;4
2022;3;2;40;37120;5;50;88;1
2022;2;2;21;493171;7;50;94;1
2022;3;2;1;387426;38;0;70;1
2020;4;2;49;582168;12;50;99;2
2020;4;3;26;431455;24;0;52;4
2020;4;3;31;469502;34;0;76;3
2022;3;3;39;282815;54;0;9;3
2020;3;2;49;51903;25;100;6;1
2020;2;3;42;490464;10;100;46;2
2020;2;2;24;513270;42;0;78;2
2021;1;2;38;473296;12;50;97;1
2022;3;1;35;92634;13;50;62;2
2020;2;2;26;440848;55;50;90;2
2022;4;2;38;514552;36;0;84;4
2020;2;2;19;275868;10;100;65;2
2021;4;3;42;84030;30;100;21;3
2020;1;3;33;430298;19;100;62;2
2020;4;4;46;343217;18;100;84;4
2021;4;1;39;36224;30;100;90;1
2020;2;1;40;387047;14;0;85;1
2021;2;1;39;505001;26;50;48;3
2021;1;4;1;289018;29;0;10;4
2021;1;4;14;544721;17;0;48;2
2020;2;2;39;323596;16;100;36;3
2021;2;3;33;324134;47;100;62;3
2021;3;1;23;263563;33;100;9;2
2020;3;4;35;545167;9;100;21;2
2022;2;2;31;131282;56;100;53;2
2021;2;1;40;504886;11;50;46;2
2020;4;1;48;470664;33;50;96;1
2020;3;2;50;194576;43;50;65;3
2022;3;3;3;459838;21;100;48;1
2022;3;3;32;495738;39;100;14;3
2021;1;3;31;155890;24;0;82;1
2020;4;1;49;256273;9;50;21;3
2021;1;1;16;347171;16;0;87;3
2020;1;1;12;191039;43;100;2;2
2021;4;2;32;55266;16;100;29;4
2022;1;1;41;393274;35;100;52;2
2020;2;4;15;19089;45;0;36;2
2021;1;2;14;379189;54;50;79;1
2021;1;2;38;200783;55;100;20;4
2020;1;1;5;598642;16;0;13;2
2020;2;2;18;24894;37;0;45;4
2020;4;2;15;499479;51;50;86;2
2022;1;3;3;139796;17;50;49;2
2021;4;1;8;425051;42;0;51;3
2020;4;4;33;295175;9;0;59;3
2021;4;2;31;221106;43;100;19;4
2022;3;4;14;64860;29;100;56;2
2020;2;3;5;286587;1;0;6;2
2020;2;4;24;400921;36;0;81;2
2020;4;4;44;513574;40;50;92;3
2022;4;2;50;40807;8;100;48;2
2021;1;1;13;379847;22;0;99;4
2022;1;3;20;76186;32;0;36;3
2021;3;4;11;473158;45;0;55;4
2020;3;2;20;303585;37;50;38;3
2021;1;1;7;554570;33;0;72;2
2021;2;1;16;411834;50;100;99;2
2020;4;1;27;517433;1;50;67;1
2020;1;2;21;481366;54;0;89;1
2021;1;2;1;139110;4;0;77;2
2021;2;4;29;384107;36;50;32;1
2021;2;4;10;202137;26;0;73;3
2021;4;2;42;64468;43;100;89;4
2020;1;2;11;297081;7;50;20;2
2021;1;2;7;214187;15;50;7;4
2020;1;1;25;293635;4;50;82;2
2021;1;3;26;248362;46;0;82;2
2021;2;2;45;475945;41;100;24;2
2021;4;4;41;223186;37;50;41;1
2021;2;3;3;222954;47;0;67;4
2022;4;2;40;571734;35;0;8;2
2020;3;1;36;448871;42;0;42;4
2022;2;2;45;582483;3;50;5;3
2022;4;1;31;330058;2;100;38;2
2020;2;4;24;370379;30;100;21;4
2020;1;4;11;231876;53;100;66;1
2021;2;4;32;537620;18;50;24;3
2020;3;2;22;331503;13;100;9;4
2020;2;1;29;421669;26;100;75;3
2022;2;1;39;372178;38;0;22;4
2021;3;1;9;305339;24;50;34;3
2020;3;1;41;402078;21;0;47;3
2021;4;3;48;381896;37;0;60;1
2022;1;3;21;327759;14;100;60;4
2022;4;2;20;259738;25;0;64;2
2022;1;1;47;78600;6;100;18;3
2022;4;1;31;2566;34;50;5;1
2022;1;3;4;573455;4;50;28;2
2020;4;3;24;221842;17;100;15;2
2022;3;1;29;579539;50;100;78;4
2021;1;2;49;231889;48;50;5;2
2021;4;3;43;470537;32;100;45;2
2020;4;1;23;567511;21;0;70;4
2020;3;3;30;57107;29;0;97;2
2020;2;1;41;593925;43;0;89;2
2021;3;4;16;291116;36;100;94;1
2022;4;3;7;359765;24;100;87;2
2020;3;4;7;308943;39;0;62;3
2021;2;1;50;108837;16;50;78;2
2022;1;4;26;500459;29;0;75;1
2021;1;3;44;408839;21;100;75;1
2021;2;1;13;18334;51;100;85;4
2021;2;3;9;322364;9;0;55;4
2022;1;1;5;290957;13;0;14;2
2022;4;4;28;9333;18;0;75;1
2022;4;1;36;473895;10;100;93;4
2021;4;4;38;347605;3;0;83;4
2020;4;2;35;452832;35;0;10;1
2022;4;3;22;234739;30;50;27;2
2020;3;3;38;266213;49;100;24;2
2022;1;1;45;466885;56;100;24;3
2022;1;2;43;411970;8;100;22;4
2020;3;4;50;6775;13;0;99;4
2022;4;1;25;135697;25;50;96;3
2020;2;4;33;46712;17;0;48;2
2021;4;3;48;572345;37;50;8;1
2021;1;3;25;2337;12;50;67;1
2022;2;4;18;192216;5;50;36;4
2022;2;1;28;179948;28;100;14;2
2020;4;2;42;44867;2;0;63;3
2022;1;2;24;256031;11;100;20;1
2020;1;1;25;412098;39;50;15;1
2022;4;1;49;13955;54;50;93;2
2020;1;2;13;181688;26;50;14;1
2022;3;2;45;597360;49;0;19;1
2022;2;1;10;44470;14;0;2;4
2022;1;4;42;596326;38;100;38;1
2020;3;1;23;213651;7;50;23;4
2020;3;4;49;530070;20;0;33;3
2022;4;4;7;72387;46;0;51;1
2022;2;1;17;422452;48;50;14;3
2020;2;3;11;298895;30;0;87;2
2022;1;4;44;44541;37;100;33;2
2020;1;2;3;369710;25;50;87;2
2020;4;1;2;368881;44;0;13;3
2022;2;3;1;218737;43;50;69;1
2022;4;2;11;164112;37;100;49;2
2022;2;3;1;457471;49;50;42;1
2022;4;4;20;369448;41;0;3;1
2021;3;2;7;594583;1;0;14;1
2021;3;2;22;526931;51;50;87;1
2021;2;3;44;399646;51;0;99;1
2022;2;3;39;446211;47;0;76;2
2021;4;4;35;300440;13;100;69;2
2022;2;3;1;580934;56;100;76;3
2022;3;4;43;248137;51;100;83;2
2021;3;2;4;295861;28;0;26;1
2022;3;1;18;389743;56;0;46;2
2022;2;1;19;420659;12;50;72;2
2021;2;3;5;31566;8;50;51;3
2022;1;3;16;146178;54;0;53;4
2020;2;2;21;334670;27;50;94;2
2022;2;3;35;228807;13;0;92;3
2022;2;4;2;43183;44;0;3;4
2021;3;3;16;417770;51;100;92;2
2022;2;4;3;357690;38;0;2;3
2022;3;4;8;160751;8;100;70;2
2022;2;4;9;381207;3;0;95;1
2020;1;2;20;223575;45;0;17;2
2022;1;1;31;253076;44;0;52;1
2022;1;4;18;281164;27;0;93;4
2022;1;1;3;176950;27;50;26;4
2020;3;3;7;201353;16;50;75;2
2021;4;4;8;372075;19;100;58;2
2021;4;2;9;186043;14;100;38;4
2020;4;4;47;244972;20;0;92;2
2021;4;3;36;27083;15;0;56;4
2022;4;2;3;388475;37;50;35;3
2022;1;3;49;554516;16;50;62;2
2022;1;3;31;90022;2;50;16;3
2020;2;3;41;326557;16;100;65;4
2020;2;3;27;571326;30;0;92;2
2022;3;1;29;88838;33;50;72;1
2022;3;2;42;79137;41;0;59;2
2020;1;4;6;422572;10;50;26;3
2022;1;4;9;57320;27;100;43;1
2021;2;1;31;305389;13;50;8;1
2022;2;4;26;201506;5;0;35;2
2021;3;2;24;176337;30;50;64;1
2022;4;4;8;173521;19;50;80;4
2022;1;1;33;432080;3;50;79;3
2021;3;2;43;523885;20;50;31;4
2020;4;1;30;313154;41;100;6;4
2021;1;4;29;165061;13;0;14;3
2021;2;1;11;574068;40;0;98;4
2020;1;3;11;408003;50;50;84;2
2021;1;2;28;185629;39;100;34;4
2022;2;1;30;251380;43;50;36;2
2020;2;1;24;575257;18;100;8;3
2021;1;3;31;430958;8;100;20;3
2020;3;1;50;374160;21;0;92;3
2020;1;1;39;501789;19;0;99;1
2020;3;4;2;23152;36;100;55;3
2021;2;3;4;564835;8;100;15;1
2021;3;3;9;288696;13;0;44;2
2022;3;4;33;260081;49;0;29;3
2022;1;1;7;230618;9;100;91;3
2020;3;4;4;535774;5;0;100;4
2022;4;1;50;85943;53;100;39;3
2020;3;3;27;223502;3;50;96;4
2022;4;3;38;95861;22;0;95;3
2021;4;3;44;535054;54;50;8;2
2020;3;4;11;46647;23;50;46;2
2022;2;2;45;140224;51;0;92;1
2021;1;2;42;207365;56;50;78;1
2022;3;3;13;400816;52;50;40;4
2022;2;4;30;144484;37;50;41;3
2022;4;3;13;140315;14;0;88;3
2021;2;3;9;516157;29;100;98;3
2022;4;2;32;99646;8;50;75;4
2020;1;1;3;288768;39;50;32;1
2022;4;4;38;314316;25;100;71;2
2020;4;2;40;561082;11;50;34;3
2020;2;1;33;508497;47;0;26;2
2021;2;3;11;273740;43;50;41;4
2022;3;3;13;44027;23;50;82;2
2020;1;2;28;354488;6;50;43;4
2021;3;3;4;166038;47;0;94;2
2021;4;3;48;388875;42;50;40;3
2021;3;4;25;575190;12;0;54;2
2022;3;4;36;62351;30;0;6;3
2022;2;4;19;398253;5;100;95;1
2021;4;2;42;434390;21;100;8;3
2021;1;1;40;286366;53;50;32;1
2020;4;1;34;8196;3;100;41;3
2022;4;2;21;138120;34;0;69;2
2021;4;4;11;437907;27;100;43;4
2020;2;2;38;151206;30;50;95;3
2021;3;4;27;145086;40;50;86;3
2020;1;3;4;209020;53;50;94;4
2021;1;2;33;482000;21;100;82;1
2022;3;1;12;239064;8;100;64;3
2022;2;3;46;66348;15;50;39;3
2020;1;4;10;202137;5;0;19;4
2022;1;2;16;206854;3;100;34;2
2022;3;1;37;161235;3;50;46;3
2020;2;2;41;103305;7;0;83;3
2020;2;3;45;136089;55;0;73;4
2020;2;3;44;501049;26;100;52;1
2020;2;4;30;558659;20;100;58;1
2020;2;3;33;236844;35;0;75;1
2020;3;3;14;86965;5;100;91;4
2022;1;4;34;108353;6;100;41;2
2021;1;4;16;529017;54;50;26;3
2021;3;2;4;100341;56;100;77;2
2020;4;1;38;543069;16;0;13;2
2022;1;3;36;262532;11;100;49;3
2021;4;1;26;337590;24;50;48;3
2021;2;2;11;438515;26;0;61;3
2020;2;2;31;400119;24;50;87;2
2022;1;4;39;77050;45;0;11;4
2020;3;2;18;409465;24;0;71;4
2020;2;4;34;416788;40;0;57;3
2020;3;1;28;281064;15;50;73;3
2020;4;2;42;212687;19;0;42;1
2020;1;3;14;560821;12;50;62;3
2021;3;1;18;197551;54;100;99;2
2022;1;4;50;526765;6;100;69;3
2020;2;2;35;187569;14;50;40;2
2022;4;3;48;387508;28;0;27;3
2020;3;2;49;72336;20;100;62;1
2022;1;1;11;579130;34;100;10;2
2021;1;2;35;426570;45;50;18;4
2022;2;1;8;446846;39;50;71;2
2021;3;4;40;591723;32;100;17;2
2022;2;3;35;353737;32;100;55;2
2021;4;4;31;381353;29;0;61;4
2022;1;2;34;287713;33;0;100;2
2022;1;3;26;310657;22;50;62;3
2021;2;4;26;76833;29;100;28;2
2021;4;3;32;436657;22;0;99;2
2020;1;4;16;265848;17;100;57;2
2022;3;3;47;486706;32;100;56;2
2021;3;1;26;89602;36;0;86;2
2022;3;3;15;406849;24;100;38;2
2020;1;3;3;468435;37;0;87;4
2021;3;2;36;598069;43;100;50;2
2020;3;1;34;338356;42;50;12;1
2020;3;4;12;367257;23;0;79;1
2020;3;2;27;99386;45;50;62;2
2022;3;2;5;274046;2;0;57;1
2022;1;4;16;292929;37;0;20;3
2021;2;4;50;294143;52;50;30;2
2021;2;4;48;169642;22;0;60;4
2022;3;2;33;141091;34;0;15;3
