work_year;experience_level;employment_type;job_title;salary_usd;employee_residence;remote_ratio;company_id;employment_status
2020;1;4;20;106112;54;1;70;1
2020;1;2;47;111465;36;3;19;1
2020;4;2;45;395217;45;3;23;3
2021;1;2;19;195095;26;1;47;4
2020;2;4;28;5168;27;3;23;3
2021;1;3;29;407402;17;1;56;2
2022;1;2;27;169358;5;1;96;2
2020;4;2;25;40219;54;1;31;4
2021;4;4;4;512037;14;1;68;2
2022;3;3;43;310293;38;2;91;3
2020;3;4;47;172510;29;3;14;4
2021;2;1;25;540429;51;3;75;1
2022;4;1;34;255278;2;2;4;2
2021;4;4;50;572486;45;1;65;3
2021;2;2;17;156811;6;1;92;3
2021;2;4;28;311233;45;1;37;4
2020;1;4;2;6491;57;3;20;1
2020;3;1;43;113351;42;1;94;2
2020;1;2;5;26521;26;2;60;3
2021;1;3;33;37606;22;3;54;4
2021;3;4;4;197556;23;1;56;2
2021;4;1;41;511454;4;1;62;1
2022;4;3;46;393514;9;2;58;2
2021;2;4;31;33618;5;2;17;3
2021;3;2;4;216239;3;1;51;1
2021;1;3;12;116858;42;2;52;2
2022;3;3;42;526697;51;3;58;1
2021;2;3;48;421641;41;3;93;4
2022;2;3;23;599492;23;1;99;3
2020;2;2;45;40927;2;2;94;3
2021;1;1;11;81489;44;3;41;1
2022;4;3;43;271244;9;1;55;3
2022;3;3;30;70882;51;2;7;1
2020;2;4;49;72512;54;1;86;4
2020;2;2;27;548745;17;1;87;2
2022;4;4;33;21272;25;2;50;4
2021;4;4;37;143602;3;1;8;4
2020;2;3;5;96358;40;3;46;4
2022;3;3;41;103316;19;2;36;3
2022;3;4;41;99417;56;1;40;4
2020;4;2;40;191178;25;1;81;1
2020;3;3;23;90077;6;1;10;1
2021;1;1;12;202028;1;1;11;3
2020;1;3;13;245955;27;3;8;4
2020;4;2;14;319223;46;3;62;4
2021;3;2;13;557567;3;3;76;1
2020;1;2;11;496726;20;2;94;1
2021;4;2;15;209754;24;2;17;3
2022;4;2;17;539488;11;1;48;4
2020;2;3;39;358880;6;2;36;3
2021;1;4;33;79729;1;2;27;2
2020;4;2;1;324139;40;1;49;4
2020;3;2;3;147744;50;3;93;4
2022;1;2;29;109145;22;2;72;1
2020;3;2;27;489581;40;3;12;2
2021;3;3;4;360322;5;1;58;2
2021;1;3;32;348659;53;1;64;1
2021;3;4;33;212430;38;3;11;2
2020;1;3;46;336576;57;1;28;1
2022;3;1;1;56000;15;1;60;1
2020;3;1;44;589257;49;3;75;1
2020;4;4;29;65461;13;2;43;4
2022;3;1;25;522226;14;1;47;3
2022;3;3;9;383655;4;2;54;1
2022;1;1;44;593849;6;2;43;3
2020;2;1;1;206675;19;3;77;3
2020;4;3;27;481712;54;1;60;2
2022;3;3;25;131110;2;1;31;4
2021;4;1;6;437882;37;1;69;1
2022;3;4;22;136445;55;1;69;2
2020;4;2;6;43197;55;1;87;3
2022;1;3;43;398357;32;3;62;1
2021;2;3;3;139743;38;2;6;2
2022;3;4;20;200331;55;3;48;3
2022;1;3;50;156935;52;2;53;2
2021;3;3;35;425346;48;1;45;4
2021;1;2;17;573055;28;2;90;1
2021;2;3;32;5611;45;2;93;2
2021;2;3;8;574797;56;3;72;2
2021;3;2;13;591929;18;3;6;1
2021;3;1;23;331724;53;1;19;2
2021;4;4;7;192835;51;3;54;2
2020;3;1;47;400122;26;2;92;1
2020;1;1;9;246822;17;2;10;3
2021;2;4;23;110768;16;2;96;4
2021;4;2;4;529163;44;3;49;3
2022;3;4;43;118046;38;3;96;3
2020;2;3;48;579705;6;3;46;4
2020;2;1;12;241058;4;3;39;3
2020;3;3;24;364894;48;1;78;4
2021;2;3;25;393776;26;1;60;1
2020;2;2;31;128587;53;2;88;4
2021;1;2;39;10446;24;3;34;3
2022;1;3;48;243911;40;1;86;4
2020;3;1;38;472593;32;3;67;4
2022;4;2;1;174545;48;3;28;3
2021;4;1;47;161920;22;2;43;3
2021;2;4;29;571928;43;3;85;4
2020;1;4;37;27052;38;2;43;4
2022;4;3;11;218648;40;1;17;3
2020;3;3;17;261876;28;2;98;1
2020;1;3;3;304822;33;2;87;2
2020;1;3;18;540347;11;3;35;3
2020;1;2;3;176050;25;1;49;1
2020;4;3;44;22371;3;1;64;3
2021;2;1;10;49969;18;3;92;2
2022;2;1;34;125294;30;2;1;2
2020;2;1;34;188084;31;3;42;4
2022;1;1;10;553375;51;1;96;1
2021;1;3;20;304441;37;3;25;1
2021;4;1;50;16154;23;3;42;1
2021;3;1;11;202926;27;1;38;2
2021;3;4;50;119547;32;3;48;2
2020;4;1;24;320489;41;3;65;1
2020;4;2;45;199825;1;3;67;1
2020;4;3;43;130551;37;2;54;3
2021;3;1;47;590468;41;1;46;1
2020;1;3;13;349028;27;1;40;4
2022;1;1;8;541716;12;3;65;2
2020;4;1;49;209945;39;2;69;4
2020;2;3;19;67808;34;2;95;1
2021;3;2;44;407714;26;3;58;2
2021;3;1;47;313230;48;2;75;2
2022;2;2;19;133488;42;1;20;2
2022;2;1;15;304379;48;3;86;4
2020;3;1;31;437544;34;3;54;3
2022;1;3;39;238869;40;3;97;1
2022;4;3;44;568924;56;2;65;4
2021;4;2;12;417079;25;1;54;2
2022;2;3;44;408083;35;3;75;2
2020;3;2;41;300294;27;1;2;2
2021;1;2;9;573426;2;2;3;1
2022;1;2;48;45625;48;3;85;4
2022;2;1;31;172756;22;2;53;4
2020;1;2;33;584376;1;1;71;1
2022;2;4;6;553664;51;3;53;4
2020;2;3;1;322866;5;2;30;3
2021;4;2;26;412573;31;2;30;1
2022;1;4;14;278512;8;1;26;2
2021;3;3;32;160481;19;3;84;1
2020;1;4;39;512300;18;2;98;3
2021;2;2;48;479141;47;1;85;1
2021;1;2;9;583075;1;2;85;3
2022;4;1;30;296147;39;1;56;1
2021;3;2;4;84045;56;3;98;3
2022;1;3;14;368078;36;1;89;4
2021;4;2;40;159177;45;2;55;2
2021;4;2;18;382995;55;3;94;4
2021;2;2;25;134972;31;2;13;3
2021;2;2;37;78318;15;3;36;3
2022;4;4;29;239137;50;3;97;2
2022;2;2;31;89857;40;2;30;3
2021;1;3;38;140827;18;3;45;2
2022;4;3;24;13156;52;3;53;4
2021;2;2;42;238104;45;3;14;2
2022;4;2;19;450530;51;3;16;3
2021;2;4;39;80467;52;1;73;3
2022;3;4;50;306196;28;3;36;2
2021;3;4;37;261868;45;2;48;4
2020;1;2;28;486851;49;3;40;2
2021;1;4;35;309268;25;3;32;4
2022;1;4;16;43547;13;3;66;2
2020;3;3;37;454615;49;1;97;3
2021;3;4;31;114316;40;3;56;4
2022;2;2;23;462377;50;1;13;2
2022;1;4;33;556537;5;2;6;1
2021;2;1;3;467965;11;1;59;2
2020;1;3;33;73629;43;2;18;2
2020;4;3;3;205385;42;2;36;4
2021;3;1;11;93715;38;3;68;1
2020;4;1;38;142073;40;2;4;2
2020;3;2;38;228687;45;3;49;1
2022;1;4;45;285216;30;3;59;2
2021;3;2;12;476356;12;1;5;3
2021;3;2;25;449870;3;2;25;2
2021;2;2;44;258743;22;1;14;1
2020;3;4;44;316785;9;1;8;3
2022;2;3;45;235201;20;1;74;2
2021;4;3;41;507490;56;1;55;1
2020;3;4;47;45890;24;3;24;4
2021;3;3;42;228377;55;3;84;2
2020;4;3;29;156824;54;1;20;3
2022;2;3;43;455535;40;2;86;1
2020;3;3;29;32451;34;2;95;3
2021;1;4;33;307487;17;1;22;3
2021;2;3;35;126217;41;1;98;2
2022;3;3;12;381412;31;3;45;3
2022;3;4;30;113017;18;1;50;1
2020;3;3;1;142379;34;2;24;4
2021;4;2;26;593091;27;2;38;2
2021;3;1;19;249606;43;3;1;2
2020;3;1;8;311356;42;2;65;3
2022;3;1;16;466916;11;1;70;1
2022;1;2;43;68409;10;1;55;1
2022;2;1;42;506993;51;3;47;2
2022;4;2;16;564435;20;2;83;4
2022;3;3;46;371829;20;1;23;1
2020;2;4;26;131411;53;2;66;1
2020;1;3;4;306917;32;2;9;1
2020;3;3;40;199791;2;2;61;4
2020;2;1;15;454516;29;2;91;2
2021;1;4;18;582053;32;2;80;3
2022;2;3;12;193058;1;2;98;3
2022;1;1;30;365578;18;1;46;4
2021;1;4;3;164358;6;2;34;3
2021;4;4;5;281477;40;2;22;1
2021;3;4;35;545403;30;1;67;2
2021;3;4;35;538559;23;3;56;2
2022;2;2;4;327704;37;1;88;4
2020;2;2;14;213297;14;3;13;2
2022;4;1;24;235549;51;3;59;2
2020;3;2;31;298586;29;3;11;4
2021;4;4;12;230827;12;1;53;2
2020;2;3;18;462405;57;2;86;1
2020;2;4;29;361131;21;1;62;4
2020;3;3;21;582917;41;3;31;2
2020;4;4;26;78704;27;3;79;4
2022;4;2;42;588759;14;2;5;1
2020;4;2;18;240261;50;3;94;2
2020;4;1;19;502378;26;3;46;3
2020;2;4;42;502698;55;1;90;3
2020;2;1;15;564945;30;3;73;1
2022;2;1;15;147943;26;1;53;2
2022;4;3;42;88088;28;3;7;4
2021;4;4;14;509601;6;1;5;3
2021;2;4;7;449132;39;2;36;2
2020;4;2;13;498034;10;2;51;4
2022;1;4;42;103082;39;1;9;3
2021;2;2;25;59476;33;1;90;4
2022;4;3;4;165894;34;1;59;4
2021;2;2;34;494060;20;3;19;4
2021;1;1;50;75897;18;3;8;3
2022;4;4;40;303833;36;1;28;2
2021;4;4;25;4760;13;2;95;3
2020;2;4;42;494318;21;1;24;3
2022;1;3;45;177310;36;2;36;2
2022;1;3;6;161805;52;3;90;1
2022;3;4;33;268700;47;2;54;3
2021;4;4;22;446008;4;1;78;4
2022;1;2;20;74252;40;1;81;2
2020;4;2;6;257149;57;2;8;4
2020;1;3;47;559943;3;2;5;2
2021;3;3;47;425920;50;3;36;1
2021;1;1;22;252109;47;2;15;4
2020;2;3;12;368916;42;3;54;3
2021;1;1;46;283562;53;2;16;4
2021;3;4;4;545777;15;2;91;3
2020;1;1;10;546146;47;1;69;2
2022;2;2;36;225645;22;2;44;4
2021;4;1;34;249832;33;3;62;4
2021;2;3;47;328371;7;2;74;2
2022;3;3;44;460778;30;3;98;4
2020;4;4;25;202878;46;1;69;4
2022;3;2;17;371437;37;1;65;4
2021;4;4;27;275753;19;3;95;3
2021;4;3;9;589287;40;1;88;1
2022;4;4;1;284897;16;3;48;2
2021;3;3;38;100631;10;2;39;1
2021;3;1;24;50637;40;1;61;4
2020;3;4;5;357873;8;2;38;3
2021;4;3;7;547732;50;3;58;3
2021;4;3;38;200873;30;3;37;2
2021;1;3;1;489321;33;1;64;4
2020;3;3;1;320290;27;3;29;3
2020;3;3;8;447890;36;1;83;3
2021;4;4;1;281228;33;1;7;2
2022;2;1;14;148655;5;2;31;2
2021;1;3;50;327805;40;3;24;4
2022;1;1;21;73348;9;2;86;4
2022;4;3;23;155080;16;1;34;4
2022;4;4;6;375495;10;1;4;2
2020;4;3;10;57728;36;3;44;4
2022;3;3;26;485377;4;3;81;1
2021;3;1;46;261212;24;1;7;3
2022;1;2;27;444382;32;1;73;1
2021;2;1;21;69210;35;2;35;4
2020;1;1;21;384025;15;1;59;1
2022;2;2;19;173152;39;2;18;4
2022;1;1;12;247290;11;2;84;3
2021;1;2;25;492874;49;3;68;1
2021;3;3;19;123401;24;3;92;3
2022;1;1;13;212601;21;1;5;1
2021;3;3;30;487269;7;3;49;2
2021;3;2;26;492388;52;1;4;2
2021;1;4;47;295233;26;3;84;1
2022;4;2;11;316421;2;2;80;4
2022;3;4;9;120446;44;2;62;4
2021;4;1;45;459208;32;2;44;1
2022;1;2;23;510146;57;3;42;3
2021;3;3;27;225070;14;1;76;2
2020;2;3;11;372629;27;1;21;4
2020;1;3;6;33839;3;2;22;2
2020;1;2;36;362647;20;1;67;3
2021;1;2;29;364114;19;2;79;4
2022;4;1;26;71118;26;3;22;3
2022;3;3;23;11418;29;3;26;4
2022;2;1;46;186960;45;1;36;2
2021;2;4;18;214282;23;1;68;3
2020;2;4;25;211879;35;2;8;2
2020;3;2;41;373906;28;3;6;2
2021;2;4;18;247272;23;1;23;3
2021;2;1;16;483057;24;2;40;3
2020;4;4;14;323319;17;2;23;2
2020;4;2;33;96848;42;2;5;2
2020;3;1;9;443271;16;1;68;1
2022;3;1;1;518112;31;2;47;1
2021;2;3;13;309028;38;3;41;3
2020;2;4;31;147786;18;1;9;4
2021;2;3;4;45945;51;1;81;4
2021;1;4;44;160517;25;3;94;3
2021;4;1;44;247823;7;2;69;1
2021;1;4;25;530905;9;3;51;2
2020;2;4;3;234116;30;1;99;3
2020;4;3;22;317465;23;3;89;2
2021;2;2;3;364045;45;1;9;1
2022;4;2;7;70238;10;1;95;1
2021;4;1;8;283165;44;1;48;2
2022;1;3;44;132591;46;1;9;1
2021;4;2;25;229719;8;2;33;2
2022;3;1;41;362859;35;3;14;3
2022;3;1;10;386074;6;1;61;2
2021;1;1;49;531287;31;2;38;3
2020;4;2;26;433581;48;2;48;1
2022;4;3;4;512155;13;1;95;3
2021;3;3;19;539498;44;3;29;4
2022;1;4;40;539142;57;3;26;1
2022;4;2;10;454261;49;3;96;3
2021;4;3;34;93204;1;3;22;1
2020;2;3;9;104205;29;2;21;2
2022;1;2;34;358556;18;2;17;4
2021;3;4;10;369180;13;1;44;3
2022;4;2;19;48168;18;2;38;2
2020;1;2;9;382953;3;1;92;4
2020;3;4;18;346763;37;2;67;2
2021;4;1;32;41260;26;3;74;1
2022;2;3;43;550415;33;1;88;4
2021;1;3;5;199154;5;3;89;4
2021;2;1;4;263294;20;2;8;2
2020;1;4;22;194107;19;3;26;4
2022;2;1;2;350986;18;1;73;3
2021;4;1;37;454871;34;1;81;3
2021;4;2;3;520784;20;3;40;4
2020;2;1;2;467569;10;1;53;1
2022;2;4;16;477842;6;1;60;3
2022;3;1;35;589013;3;3;19;1
2021;4;2;14;444392;57;3;18;3
2022;4;3;50;521213;50;1;65;3
2020;1;1;18;297778;13;3;55;4
2022;2;3;23;362348;34;2;76;2
2021;4;2;17;260277;57;1;92;2
2022;4;4;9;241750;17;3;36;4
2021;1;1;40;443354;5;1;25;1
2022;2;2;36;93921;25;2;84;4
2022;2;2;14;33690;50;2;23;3
2021;2;2;40;242376;9;1;26;1
2022;1;4;29;174312;34;2;8;2
2022;1;1;13;568247;46;2;71;1
2020;2;1;23;326043;29;3;29;2
2022;2;4;17;244196;11;1;46;1
2021;2;3;45;177509;21;2;84;2
2021;1;2;1;65684;49;3;29;2
2020;3;3;1;377647;33;3;2;2
2020;3;2;20;441849;3;2;7;4
2022;2;1;27;345766;5;2;89;2
2022;4;4;29;448591;37;1;40;2
2022;2;3;2;371485;21;2;63;1
2022;3;1;15;576555;14;1;10;1
2020;4;3;45;223390;12;1;87;2
2020;2;4;18;523210;22;2;68;4
2022;4;4;10;110564;34;1;15;4
2020;4;1;12;94735;45;1;3;4
2022;4;3;4;89542;7;2;33;3
2022;4;4;31;231822;11;2;4;1
2022;4;2;7;379335;13;3;26;1
2022;2;3;29;468961;11;1;32;1
2020;1;3;27;170032;35;2;81;3
2021;2;2;16;5410;1;2;50;2
2020;1;4;18;266336;31;2;92;2
2021;3;1;28;166300;52;2;25;4
2021;3;4;46;198127;4;3;100;3
2020;3;4;14;215237;8;3;3;2
2021;1;3;37;219975;12;1;3;4
2022;4;4;3;352188;40;3;96;3
2022;2;2;7;530545;53;1;77;1
2021;4;1;9;331835;31;2;85;4
2020;4;2;41;207437;29;2;76;2
2020;3;3;47;486278;18;1;12;2
2022;3;3;21;3090;39;3;95;2
2021;1;3;9;324819;13;1;70;1
2020;4;4;33;40316;22;2;54;1
2021;2;4;6;331324;20;1;24;1
2021;4;1;19;38039;11;2;4;4
2020;2;1;2;134818;49;1;9;4
2020;3;4;15;360147;47;2;40;3
2021;3;4;39;41347;6;3;61;3
2020;1;1;23;310466;28;3;44;4
2022;1;3;8;411732;50;1;88;2
2021;4;1;30;426821;11;1;16;2
2020;4;3;50;81333;36;1;46;3
2022;2;4;15;236353;31;2;15;4
2022;2;3;14;170568;13;3;63;1
2022;3;3;23;182761;24;2;52;3
2022;1;2;19;271090;19;1;29;1
2022;2;3;41;549533;21;2;11;1
2021;4;4;28;22600;32;2;48;4
2020;1;3;46;24433;30;3;38;1
2022;4;3;17;506750;18;2;39;1
2021;4;2;45;299754;40;2;93;3
2021;3;2;45;373727;38;1;15;3
2021;2;1;33;277304;14;3;51;2
2021;1;2;14;83577;10;2;48;1
2020;3;2;16;554862;51;2;11;3
2021;1;1;10;262664;17;1;83;1
2022;4;1;29;296138;41;2;92;3
2021;4;1;18;439904;2;1;86;2
2021;2;4;8;176663;21;2;11;3
2021;3;1;43;263750;28;2;8;4
2022;1;4;29;572851;5;3;49;3
2020;1;1;28;66028;31;2;26;1
2021;2;2;37;19116;57;2;45;3
2021;4;1;12;575895;41;2;94;4
2020;2;1;3;490983;51;3;79;2
2021;4;3;24;69210;55;2;20;1
2020;4;3;45;16928;45;1;89;4
2022;4;4;31;185447;15;3;95;1
2022;1;2;42;3104;30;3;59;2
2022;3;4;25;322696;30;3;17;4
2020;1;2;38;68151;32;1;86;4
2021;3;1;33;13817;50;1;92;4
2020;4;2;39;120164;53;1;13;1
2020;3;4;14;310832;50;1;57;1
2022;1;1;2;56073;44;3;85;4
2020;2;3;35;531112;48;2;4;3
2022;2;3;48;433255;56;3;39;2
2020;4;1;47;330651;21;3;93;3
2020;4;4;14;115378;28;3;3;1
2022;3;1;26;114385;2;3;29;4
2020;4;4;41;45852;32;1;15;2
2020;2;3;9;335957;50;3;5;2
2020;3;3;11;207201;24;3;52;3
2022;4;2;49;7334;26;3;51;1
2022;3;2;10;491862;9;3;81;1
2021;3;2;42;56411;45;3;40;4
2020;1;2;13;578228;2;1;27;4
2022;2;1;17;456569;17;2;25;4
2022;2;1;15;70505;22;1;86;3
2022;3;1;49;378282;31;1;97;3
2022;4;2;28;301234;41;2;63;3
2020;1;1;45;507049;55;3;75;3
2022;4;2;15;112650;17;2;61;3
2022;1;4;10;156361;4;1;89;1
2022;2;1;43;231842;36;2;78;1
2021;2;4;28;225359;28;2;93;2
2021;1;3;48;239541;43;3;68;2
2020;4;2;45;216354;26;3;61;3
2021;1;3;3;563130;10;1;4;2
2021;4;3;18;130147;11;1;54;4
2021;1;2;1;231326;8;2;58;2
2020;4;1;46;499290;22;1;93;2
2021;3;3;50;65018;18;3;82;2
2020;2;3;9;130337;25;2;94;1
2020;1;1;16;151249;21;1;61;3
2021;3;2;32;224113;44;2;75;3
2020;2;3;1;476457;54;1;74;4
2022;1;3;23;40087;43;3;40;1
2022;3;4;37;377019;38;3;79;2
2021;4;3;31;588550;14;1;70;2
2020;1;4;11;525051;9;2;21;3
2021;4;2;37;121389;48;2;72;2
2021;1;1;12;227013;15;2;87;3
2021;3;2;17;271284;54;2;70;4
2021;3;4;30;89375;34;2;3;1
2020;1;1;19;414103;24;2;84;2
2022;4;1;29;39725;19;2;59;4
2021;4;1;12;200925;3;2;68;1
2021;1;3;23;560465;56;2;2;4
2020;3;3;41;386620;35;2;78;3
2022;2;3;44;76313;30;2;46;2
2022;1;1;27;558504;48;1;43;2
2022;3;2;40;128654;39;3;35;1
2022;4;3;6;435241;18;3;87;3
2022;1;2;18;499951;33;3;22;4
2022;4;4;18;93847;37;2;100;3
2021;1;3;14;478242;48;2;1;4
2021;4;4;2;554524;26;2;56;2
2022;1;3;23;305830;20;1;27;1
2021;2;4;6;53067;44;3;20;1
2021;3;1;27;117642;38;3;59;1
2022;1;2;26;156949;32;1;10;2
2022;3;1;21;133887;53;2;24;3
2022;4;4;50;167758;25;3;96;3
2021;2;2;43;149701;41;1;21;2
2020;1;4;39;76336;31;1;84;2
2022;2;3;25;596753;51;1;42;3
2021;1;4;4;246695;22;2;24;3
2020;4;1;40;311257;30;3;40;2
2020;2;3;6;416819;49;2;63;3
2021;3;1;24;480155;9;2;33;4
2020;3;1;39;258800;18;2;17;4
2021;4;1;50;162919;55;1;99;4
2021;3;2;17;449446;34;1;24;2
2022;1;1;39;307508;8;1;35;1
2020;4;4;38;409000;17;1;71;2
2022;1;2;8;128058;52;1;89;4
2022;2;1;47;276650;21;3;44;1
2020;4;2;3;587690;19;1;59;4
2022;3;4;50;462680;43;2;84;3
2020;4;1;12;476355;35;1;80;1
2022;3;1;50;350154;49;3;57;4
2021;1;4;16;151485;37;3;29;2
2022;2;2;2;293910;23;2;12;4
2022;3;4;16;541348;39;1;93;4
2021;3;4;22;134429;12;2;83;2
2021;2;4;15;237698;45;2;35;2
2020;1;1;50;10390;36;2;42;1
2022;1;2;13;431503;47;2;98;2
2022;1;3;46;16275;42;2;1;2
2022;4;4;31;94839;43;3;2;1
2020;1;2;40;34255;7;3;77;3
2022;4;4;12;575448;45;1;48;3
2022;1;4;45;214559;37;3;84;4
2021;2;4;46;266585;31;1;94;2
2020;3;1;5;457057;49;1;39;2
2021;3;2;16;43177;1;3;44;2
2021;1;3;41;140057;25;2;67;4
2020;4;1;30;22935;2;1;73;1
2022;2;2;25;519170;46;1;83;4
2020;4;3;37;263322;6;1;48;3
2021;1;3;6;46405;20;2;64;1
2020;4;4;13;459572;1;2;46;3
2020;2;3;43;442778;43;3;8;3
2021;2;4;17;253516;4;1;59;1
2021;4;1;33;567076;8;1;56;4
2021;2;1;42;122528;3;3;68;3
2021;1;4;35;593947;46;2;12;4
2021;1;1;43;598046;37;1;75;1
2022;1;1;12;280538;23;3;79;1
2022;4;4;46;285769;33;1;25;3
2020;2;1;46;224168;34;2;100;4
2021;3;1;23;435706;28;3;53;2
2022;2;1;41;283639;29;3;25;4
2021;4;4;42;462067;13;1;72;2
2022;4;2;42;417898;5;3;30;1
2021;1;3;13;5497;51;3;93;3
2022;2;2;45;283679;1;3;63;4
2021;4;1;10;188277;42;1;46;3
2020;4;1;38;133993;31;2;93;1
2020;3;2;15;568894;48;3;59;1
2022;4;2;25;425176;40;3;44;3
2020;4;2;5;30588;45;1;69;2
2021;3;4;40;271667;13;2;91;3
2022;2;3;50;285267;45;1;46;4
2020;3;1;15;188435;29;2;68;1
2021;3;1;45;574376;39;2;4;1
2022;2;2;8;119945;2;3;74;2
2022;2;2;46;113460;22;2;4;3
2020;2;3;27;476989;6;3;66;4
2021;2;4;34;244983;14;1;9;1
2020;4;3;26;282327;45;3;38;4
2022;3;1;26;455827;13;1;94;2
2020;1;2;25;437185;51;2;10;3
2022;2;4;20;588955;7;2;36;2
2021;2;4;6;388367;49;1;6;2
2021;2;4;13;371869;41;2;30;2
2021;4;1;17;487459;22;2;97;1
2021;4;1;49;396440;55;1;59;1
2020;1;4;38;585257;4;2;87;4
2020;3;4;28;428705;2;1;67;2
2022;1;1;38;593670;36;2;84;1
2021;3;2;43;536087;31;1;56;1
2021;2;2;36;446851;32;1;7;4
2021;4;4;25;252162;51;1;38;3
2022;3;3;21;433825;49;1;59;4
2022;2;4;22;450965;29;3;34;3
2020;4;2;48;341455;25;2;96;2
2020;2;1;29;278662;40;1;62;1
2022;1;3;37;561467;1;1;46;3
2020;3;3;5;63556;14;2;11;1
2021;1;3;18;242140;28;1;89;1
2022;4;3;40;545691;2;2;79;3
2020;2;3;26;268293;45;3;12;1
2020;3;2;30;264233;38;1;62;4
2021;1;1;1;281091;34;3;68;1
2021;2;3;32;334574;5;1;31;1
2020;3;1;35;285342;2;3;14;3
2020;3;3;4;563700;24;1;56;4
2022;4;4;41;416031;37;1;84;4
2022;4;4;35;57212;32;1;53;3
2022;3;3;6;405909;19;1;27;1
2021;2;3;44;379972;55;3;38;2
2022;4;4;38;333799;10;1;3;3
2020;4;1;21;536496;22;1;12;1
2021;1;4;26;327656;46;3;96;4
2021;4;1;13;34705;42;1;56;2
2022;4;4;50;149305;34;2;10;3
2022;4;4;47;180554;52;1;45;1
2022;4;2;15;215001;43;1;21;2
2021;1;2;10;46881;28;2;27;3
2021;3;3;21;514848;55;3;53;4
2020;3;3;7;276562;32;1;23;4
2022;1;4;4;320645;20;2;99;1
2020;2;3;10;530874;3;2;65;3
2022;4;2;41;126408;9;3;14;1
2022;4;2;9;43870;28;1;92;2
2020;3;4;21;431180;28;2;25;1
2020;3;4;31;557844;25;1;9;2
2020;2;4;48;102158;57;1;54;4
2020;4;2;9;182225;26;1;46;2
2020;2;2;7;2309;8;1;89;1
2021;4;1;22;533160;31;3;99;4
2020;2;2;33;214199;5;1;60;1
2022;4;1;31;521179;50;1;37;1
2021;4;4;21;307700;17;1;91;4
2020;1;1;36;557742;47;2;34;3
2020;1;1;37;437335;48;3;65;2
2021;1;3;19;339627;1;3;2;3
2022;3;3;40;385725;53;3;71;4
2022;2;4;18;467821;41;1;46;4
2020;2;3;10;315024;15;3;74;1
2021;1;1;28;176808;14;1;65;1
2022;3;2;23;343469;1;3;63;4
2021;4;1;28;545902;29;3;68;1
2022;3;3;3;16367;35;1;70;4
2020;3;2;21;522040;49;1;13;2
2021;4;3;45;8131;17;1;34;3
2020;2;4;20;478315;39;1;23;1
2021;3;1;22;13526;13;2;39;4
2022;3;3;13;477351;48;2;44;1
2021;1;2;33;319273;19;3;66;2
2021;3;2;46;92925;57;1;42;1
2021;2;3;14;527446;54;1;21;2
2021;3;2;25;396237;50;2;7;1
2022;4;4;36;516746;41;2;87;3
2020;4;1;48;520567;54;3;24;2
2022;1;2;24;385136;11;1;72;1
2021;4;3;35;409873;34;1;20;2
2021;2;3;30;314003;2;1;97;4
2022;2;2;46;231800;9;3;17;1
2020;4;4;26;340317;38;3;74;1
2020;4;3;11;303688;26;1;87;4
2020;1;2;34;261354;53;3;80;1
2020;4;4;26;352252;36;3;66;3
2020;1;2;20;180609;49;3;94;4
2021;4;2;34;112750;25;3;48;3
2021;1;3;49;478546;4;1;38;3
2021;3;3;21;324543;8;3;32;3
2020;4;2;46;95747;3;3;79;1
2020;1;2;32;287867;1;2;22;2
2021;1;1;46;291159;52;2;80;1
2021;1;3;29;405728;12;1;38;1
2021;2;2;38;430099;8;3;83;3
2022;1;3;11;28733;6;1;2;4
2022;3;4;5;245244;3;1;48;2
2022;3;2;18;421109;53;3;56;1
2021;1;3;9;91975;42;3;42;2
2021;2;4;26;440911;11;2;97;2
2021;4;2;1;449363;45;1;24;2
2020;4;4;2;397920;56;1;100;2
2022;2;2;18;347492;19;3;13;4
2022;3;3;9;427108;14;2;52;4
2020;4;4;8;410195;17;2;73;4
2020;3;1;22;584722;43;2;94;4
2021;3;2;34;527454;14;1;65;2
2020;4;1;45;418707;18;1;46;1
2020;3;4;10;440055;9;2;27;3
2021;4;2;38;591951;40;1;45;4
2022;4;1;30;212125;45;1;93;3
2022;2;2;4;181978;8;3;14;4
2020;4;4;40;413618;36;2;64;2
2021;1;2;37;371377;15;1;45;3
2022;2;1;13;418424;50;2;54;4
2022;4;2;43;354388;53;1;66;2
2021;1;2;13;214989;39;2;26;3
2021;2;1;39;127834;18;1;56;1
2021;2;1;14;409598;31;2;47;1
2020;3;3;30;503053;47;1;17;1
2020;3;4;34;267328;44;2;77;4
2020;3;2;23;327601;26;2;30;4
2021;4;2;32;219557;47;3;24;3
2022;2;1;49;76843;6;2;83;2
2020;1;3;19;544909;3;1;24;3
2020;2;3;1;68575;50;1;20;4
2021;2;2;4;542350;32;2;27;3
2022;4;1;30;284828;20;2;48;3
2020;4;4;46;528623;46;1;34;4
2021;1;1;1;27505;15;3;53;2
2022;3;1;44;379021;27;1;6;4
2021;1;3;3;522055;34;3;21;1
2022;4;1;47;109332;38;1;40;3
2021;4;4;38;274236;52;2;89;2
2021;3;1;36;209721;29;2;49;4
2022;4;3;23;581811;51;2;82;4
2022;1;3;18;375850;42;3;57;2
2022;1;1;24;179037;53;2;21;3
2020;2;1;43;130150;46;1;61;4
2021;2;1;32;436498;54;2;16;3
2022;2;4;27;500584;15;1;48;1
